energy,tempo,danceability,loudness,liveness,valence,instrumentalness,speechiness,acousticness,track_popularity,track_name,track_artist,track_album_name,track_album_release_date,playlist_genre,playlist_subgenre,mode,key
0.869,111.997,0.85,-4.794,0.0841,0.848,0.000327,0.0576,0.486,43,Canada - Remix,"Magnito, Olamide, Wizzy Flon",Canada (Remix),2023-10-11,arabic,modern,0.0,10.0
0.773,116.168,0.849,-6.921,0.244,0.172,0.000134,0.168,0.188,55,Sunny Ade,Zinoleesky,Sunny Ade,2024-01-05,arabic,modern,0.0,4.0
0.415,133.741,0.552,-9.028,0.141,0.653,8.14e-06,0.412,0.8,47,My Brother,Bella Shmurda,My Brother,2023-10-06,arabic,modern,1.0,5.0
0.699,111.885,0.757,-8.152,0.0815,0.493,2.36e-06,0.254,0.0478,51,Disconnect,Young Jonn,Disconnect + Go Hard,2023-11-17,arabic,modern,0.0,2.0
0.769,123.026,0.863,-4.452,0.118,0.864,0.0,0.362,0.559,45,Account Balance,"Mohbad, Zlatan",Blessed,2023-06-30,arabic,modern,1.0,5.0
0.61,184.421,0.464,-6.638,0.203,0.862,0.000164,0.211,0.414,36,Shazam,Seyi Vibez,NAHAMciaga,2023-12-08,arabic,modern,1.0,9.0
0.62,98.253,0.604,-6.799,0.297,0.58,4.87e-05,0.177,0.633,57,Id.Me,Rybeena,Id.Me,2023-10-13,arabic,modern,1.0,0.0
0.538,66.691,0.727,-5.85,0.106,0.371,3.26e-06,0.427,0.478,51,Never Ever,Shallipopi,Presido La Pluto,2023-11-10,arabic,modern,0.0,6.0
0.61,110.017,0.669,-7.075,0.163,0.416,0.0,0.0976,0.236,58,Man of The Year,Seyi Vibez,Thy Kingdom Come,2023-06-23,arabic,modern,1.0,10.0
0.783,112.055,0.734,-8.696,0.146,0.634,4.95e-05,0.0344,0.115,45,Lowkey!,Mayorkun,Lowkey!,2023-10-12,arabic,modern,0.0,1.0
0.685,114.002,0.716,-5.407,0.224,0.791,0.0,0.169,0.312,56,Popo,Zerrydl,Danger Zee,2023-12-15,arabic,modern,1.0,1.0
0.864,77.328,0.719,-3.935,0.0947,0.794,0.009,0.274,0.233,50,10 Bottles,Zlatan,10 Bottles,2023-11-23,arabic,modern,1.0,11.0
0.782,152.493,0.533,-5.56,0.188,0.7,0.0,0.273,0.432,55,NO SLEEP $$$ (feat. Young Jonn),"Blaqbonez, Young Jonn",Emeka Must Shine,2023-10-27,arabic,modern,0.0,0.0
0.541,101.011,0.771,-4.938,0.253,0.415,0.000497,0.256,0.71,49,Sabi,Mohbad,Blessed,2023-06-30,arabic,modern,1.0,9.0
0.794,115.963,0.814,-6.198,0.122,0.649,1.55e-06,0.0472,0.24,46,Go Hard,Young Jonn,Disconnect + Go Hard,2023-11-17,arabic,modern,1.0,0.0
0.799,107.987,0.691,-6.873,0.295,0.972,0.0,0.0657,0.576,50,Different Pattern,Seyi Vibez,NAHAMciaga,2023-12-08,arabic,modern,0.0,9.0
0.572,102.938,0.743,-6.091,0.257,0.179,0.011,0.078,0.171,49,Blessing,Mohbad,Blessed,2023-06-30,arabic,modern,1.0,1.0
0.585,107.85,0.482,-5.157,0.293,0.524,0.0,0.171,0.359,57,Karma,Seyi Vibez,Thy Kingdom Come,2023-06-23,arabic,modern,1.0,10.0
0.657,172.164,0.594,-10.708,0.107,0.452,0.00317,0.264,0.551,49,Beast & Peace,Mohbad,Blessed,2023-06-30,arabic,modern,0.0,1.0
0.849,101.136,0.577,-4.087,0.236,0.679,0.00561,0.322,0.306,51,PARIWO,"Mohbad, Bella Shmurda",Blessed,2023-06-30,arabic,modern,0.0,7.0
0.752,120.059,0.524,-7.493,0.345,0.806,0.00487,0.132,0.334,39,DND,Bella Shmurda,DND,2023-07-07,arabic,modern,1.0,2.0
0.614,115.424,0.633,-7.413,0.749,0.665,0.0,0.231,0.484,49,Hat-trick,Seyi Vibez,Vibe Till Thy Kingdom Come,2023-06-08,arabic,modern,1.0,8.0
0.546,109.998,0.722,-10.318,0.134,0.717,0.0,0.374,0.297,53,Dejavu,Seyi Vibez,Vibe Till Thy Kingdom Come,2023-06-08,arabic,modern,1.0,1.0
0.675,114.995,0.959,-5.677,0.0498,0.63,0.0,0.0709,0.0358,47,Wet on Me,"Shallipopi, Zerrydl",Presido La Pluto,2023-11-10,arabic,modern,1.0,1.0
0.801,104.846,0.736,-8.706,0.374,0.686,6.84e-06,0.102,0.178,48,NDI IKE,"Falz, Flavour, ODUMODUBLVCK",NDI IKE,2023-08-09,arabic,modern,0.0,9.0
0.714,132.839,0.545,-6.77,0.106,0.816,0.000371,0.145,0.285,46,Cana,Seyi Vibez,NAHAMciaga,2023-12-08,arabic,modern,1.0,8.0
0.564,95.487,0.676,-7.501,0.126,0.301,0.00128,0.255,0.246,53,Shkran Lak,BhadBoi OML,Bhadriyun,2023-08-31,arabic,modern,1.0,3.0
0.673,113.977,0.751,-8.762,0.111,0.0906,5.49e-05,0.0442,0.024,38,Today,Seyi Vibez,NAHAMciaga,2023-12-08,arabic,modern,1.0,0.0
0.685,116.016,0.877,-5.099,0.135,0.748,0.00125,0.0852,0.358,47,La Pio Pio,Mohbad,Blessed,2023-06-30,arabic,modern,1.0,2.0
0.584,89.752,0.631,-3.63,0.0964,0.764,0.0,0.435,0.279,39,BAD TILL ETERNITY (feat. Zlatan),"Blaqbonez, Zlatan",Emeka Must Shine,2023-10-27,arabic,modern,0.0,11.0
0.803,114.422,0.597,-6.688,0.334,0.522,0.0,0.0699,0.527,51,Hushpuppi,Seyi Vibez,Thy Kingdom Come,2023-06-23,arabic,modern,1.0,7.0
0.49,100.385,0.663,-14.074,0.193,0.582,1.52e-06,0.294,0.61,54,Realize,"Balloranking, Seyi Vibez",Trench Kid (Deluxe Edition),2022-12-08,arabic,modern,1.0,11.0
0.713,117.974,0.579,-5.778,0.111,0.681,3.31e-05,0.109,0.306,47,Suddenly (feat. Young Jonn),"Seyi Vibez, Young Jonn",Vibe Till Thy Kingdom Come,2023-06-08,arabic,modern,0.0,7.0
0.755,108.563,0.616,-7.791,0.122,0.92,9.17e-06,0.142,0.224,32,Apala Interlude,Seyi Vibez,NAHAMciaga,2023-12-08,arabic,modern,1.0,2.0
0.811,99.699,0.752,-6.185,0.454,0.563,0.0,0.385,0.369,39,Street Jam,Olamide,Unruly,2023-08-08,arabic,modern,1.0,0.0
0.735,200.611,0.496,-6.279,0.12,0.642,0.000121,0.33,0.702,45,Oganigwe,"Zlatan, ODUMODUBLVCK, Jeriq",Omo Ologo,2023-04-28,arabic,modern,0.0,4.0
0.691,112.0,0.714,-5.873,0.29,0.684,1.42e-05,0.118,0.347,45,+234,Seyi Vibez,Billion Dollar Baby,2022-11-02,arabic,modern,1.0,9.0
0.809,119.986,0.872,-5.572,0.15,0.823,5.76e-05,0.0835,0.532,42,M.A.D (feat. MohBad),"Zoro Swagbag, Mohbad",Sound Check,2023-10-27,arabic,modern,0.0,11.0
0.774,143.972,0.677,-5.804,0.108,0.756,0.0,0.503,0.452,47,A1 (Feeling Disorder),Zinoleesky,A1 (Feeling Disorder),2023-06-04,arabic,modern,0.0,7.0
0.765,105.249,0.634,-8.112,0.153,0.433,0.0,0.192,0.635,43,Mukulu,"Olamide, Rema",Unruly,2023-08-08,arabic,modern,0.0,1.0
0.881,117.039,0.735,-4.494,0.752,0.708,3.72e-05,0.1,0.416,48,Kun Faya Kun (Be and it is),Seyi Vibez,Billion Dollar Baby 2.0,2022-12-09,arabic,modern,1.0,8.0
0.681,114.029,0.744,-8.966,0.0821,0.755,0.0,0.164,0.338,54,What's Up My G,Asake,Work Of Art,2023-06-15,arabic,modern,1.0,1.0
0.702,118.779,0.707,-7.029,0.195,0.606,0.0,0.26,0.655,49,Sharpally,Young Jonn,Sharpally,2023-07-21,arabic,modern,1.0,8.0
0.684,115.015,0.751,-5.573,0.427,0.566,0.0,0.117,0.382,44,For the Gods,Seyi Vibez,Vibe Till Thy Kingdom Come,2023-06-08,arabic,modern,1.0,2.0
0.706,114.004,0.572,-9.019,0.113,0.158,0.0122,0.117,0.0379,54,I Believe,Asake,Work Of Art,2023-06-15,arabic,modern,1.0,2.0
0.596,147.893,0.587,-5.658,0.0881,0.803,0.229,0.267,0.721,54,Try,T.I BLAZE,Try,2022-02-16,arabic,modern,0.0,1.0
0.706,123.036,0.804,-6.953,0.139,0.569,0.000658,0.133,0.134,50,Backside,Mohbad,Backside,2021-12-10,arabic,modern,1.0,7.0
0.496,96.914,0.688,-9.28,0.191,0.423,0.291,0.131,0.0708,54,Sweet Tea (Aduke),Bnxn,"Sincerely, Benson",2023-10-04,arabic,modern,1.0,9.0
0.738,113.024,0.83,-7.491,0.151,0.366,0.000112,0.0729,0.126,43,NO MORE CONDITION,"Rexxie, Zinoleesky",Big Time,2023-03-09,arabic,modern,1.0,9.0
0.683,120.023,0.808,-7.963,0.187,0.768,0.0111,0.184,0.295,41,Ara (Gen Gen Tin),Bella Shmurda,Ara (Gen Gen Tin),2023-03-10,arabic,modern,0.0,6.0
0.692,111.972,0.738,-8.753,0.0453,0.834,0.00936,0.0713,0.119,52,Ask About Me,Mohbad,Blessed,2023-06-30,arabic,modern,0.0,5.0
0.873,92.001,0.762,-4.532,0.122,0.453,0.0,0.176,0.0245,54,Ebelebe (feat. Wizkid),"Wande Coal, Wizkid",Legend Or No Legend,2023-05-17,arabic,modern,0.0,11.0
0.56,104.033,0.801,-6.292,0.186,0.464,0.0,0.209,0.318,40,New Born Fela,Bella Shmurda,Hypertension,2022-10-26,arabic,modern,0.0,6.0
0.813,116.015,0.738,-5.876,0.104,0.744,0.00305,0.0409,0.423,42,For Daddy,Mayorkun,For Daddy,2023-04-27,arabic,modern,0.0,7.0
0.594,116.027,0.782,-6.337,0.137,0.681,0.48,0.0414,0.157,60,PRAY,Bnxn,"Sincerely, Benson",2023-10-04,arabic,modern,1.0,1.0
0.622,159.863,0.583,-7.911,0.0822,0.646,3.98e-05,0.204,0.416,27,Shina Peters,"Reminisce, Mohbad","ATSG, Vol. 1",2023-10-27,arabic,modern,1.0,0.0
0.644,142.724,0.778,-5.542,0.117,0.47,0.000115,0.323,0.0625,54,Last Time,"Zinoleesky, Omah Lay",Grit & Lust,2022-12-23,arabic,modern,1.0,0.0
0.694,97.117,0.772,-9.426,0.143,0.529,0.0147,0.12,0.562,50,Currency,"Young Jonn, Olamide",Currency,2023-02-08,arabic,modern,1.0,0.0
0.815,121.01,0.84,-7.429,0.15,0.652,0.0033,0.126,0.285,41,Feeling Funny,"Lil Kesh, Young Jonn",Feeling Funny,2023-07-06,arabic,modern,1.0,11.0
0.556,113.994,0.798,-8.985,0.163,0.901,8.31e-06,0.0471,0.364,52,Traboski,Bnxn,Traboski,2022-11-24,arabic,modern,0.0,2.0
0.613,116.029,0.843,-6.01,0.128,0.405,1.06e-05,0.316,0.527,38,Popori,"T.I BLAZE, Balloranking",Dangerous Wavy Baby,2023-08-04,arabic,modern,1.0,1.0
0.675,112.049,0.755,-6.973,0.117,0.783,1.41e-06,0.0918,0.512,67,Remember,Asake,Work Of Art,2023-06-15,arabic,modern,1.0,10.0
0.719,101.053,0.884,-3.811,0.23,0.379,0.000573,0.141,0.188,42,Right Energy,Bnxn,"Sincerely, Benson",2023-10-04,arabic,modern,0.0,5.0
0.654,114.02,0.78,-9.628,0.136,0.281,2.08e-06,0.115,0.269,52,Great Guy,Asake,Work Of Art,2023-06-15,arabic,modern,0.0,2.0
0.784,112.986,0.858,-8.31,0.0987,0.728,0.000141,0.0813,0.791,42,Do I,Phyno,Do I,2023-08-31,arabic,modern,1.0,9.0
0.84,116.05,0.893,-4.608,0.119,0.812,1.57e-06,0.171,0.161,45,Call of Duty,Zinoleesky,Grit & Lust,2022-12-23,arabic,modern,0.0,11.0
0.57,115.002,0.869,-7.997,0.083,0.467,0.00671,0.123,0.36,36,Billion Bucks,Balloranking,Ghetto Gospel,2023-09-08,arabic,modern,1.0,11.0
0.853,118.992,0.888,-5.585,0.0739,0.628,0.0244,0.0575,0.35,41,Kilometer,Bnxn,Sorry I'm Late,2021-10-27,arabic,modern,0.0,5.0
0.741,114.018,0.916,-6.88,0.246,0.892,3.06e-06,0.0836,0.00667,35,Rocking,Zinoleesky,Grit & Lust,2022-12-23,arabic,modern,0.0,10.0
0.615,98.052,0.807,-4.278,0.0834,0.736,0.00493,0.214,0.245,51,For Days,Bnxn,For Days,2022-03-30,arabic,modern,0.0,1.0
0.827,98.468,0.765,-7.905,0.0757,0.659,0.0,0.0723,0.217,47,Bad Since '97,Bnxn,Bad Since '97,2022-08-24,arabic,modern,0.0,9.0
0.57,70.069,0.529,-7.491,0.148,0.734,7.33e-06,0.392,0.347,42,Come Alive,"Olamide, Bnxn",Unruly,2023-08-08,arabic,modern,0.0,6.0
0.778,114.021,0.849,-7.097,0.129,0.71,0.00016,0.0397,0.401,57,Mogbe,Asake,Work Of Art,2023-06-15,arabic,modern,0.0,0.0
0.631,111.997,0.85,-7.171,0.0914,0.843,4.28e-06,0.215,0.492,44,NSV,"Bella Shmurda, Tiwa Savage",NSV,2023-05-12,arabic,modern,1.0,6.0
0.654,124.387,0.581,-5.87,0.301,0.687,2e-05,0.285,0.345,56,Many Things,Zinoleesky,Many Things,2023-04-21,arabic,modern,1.0,11.0
0.542,109.956,0.736,-7.362,0.101,0.766,0.0,0.215,0.452,49,Personal,Zinoleesky,Grit & Lust,2022-12-23,arabic,modern,0.0,2.0
0.656,114.831,0.701,-6.368,0.248,0.615,1.57e-06,0.0881,0.178,43,Many Roads,"Zinoleesky, Ayra Starr",Grit & Lust,2022-12-23,arabic,modern,1.0,2.0
0.733,116.073,0.909,-4.351,0.0811,0.653,0.108,0.0622,0.159,40,Body,Naira Marley,Body,2023-05-10,arabic,modern,1.0,7.0
0.656,111.995,0.766,-6.849,0.155,0.637,0.0,0.0474,0.0449,44,Gbese,"Majeeed, Tiwa Savage",Cheers To Life.,2023-09-06,arabic,modern,1.0,10.0
0.711,113.03,0.773,-9.268,0.0782,0.693,0.00255,0.0856,0.0328,40,Yan Yan Yan,Zinoleesky,Grit & Lust,2022-12-23,arabic,modern,1.0,6.0
0.656,118.093,0.623,-6.494,0.105,0.475,0.00165,0.113,0.553,40,Odinaka,Zinoleesky,Grit & Lust,2022-12-23,arabic,modern,0.0,9.0
0.558,107.055,0.671,-9.063,0.143,0.798,0.0,0.284,0.566,45,Modupe,"Bnxn, Olamide",Bad Since '97,2022-08-24,arabic,modern,0.0,9.0
0.521,113.064,0.864,-10.926,0.0744,0.377,0.0,0.0955,0.146,25,Don Perignon,"Balloranking, Shallipopi",Don Perignon,2023-11-19,arabic,modern,0.0,5.0
0.582,156.117,0.713,-5.031,0.159,0.479,3.47e-05,0.0748,0.262,50,7AM in Lekki,BhadBoi OML,Bhadriyun,2023-08-31,arabic,modern,0.0,1.0
0.711,136.027,0.732,-6.513,0.0405,0.363,0.00238,0.0869,0.12,42,Enough,BhadBoi OML,Bhadriyun,2023-08-31,arabic,modern,0.0,4.0
0.596,152.894,0.704,-8.827,0.151,0.36,0.00446,0.274,0.551,38,Party Don't Stop,Bnxn,"Sincerely, Benson",2023-10-04,arabic,modern,0.0,9.0
0.737,112.93,0.441,-5.053,0.102,0.22,0.0,0.11,0.059,64,On The Road (feat. Meek Mill & Lil Baby),"Post Malone, Meek Mill, Lil Baby",Hollywood's Bleeding,2019-09-06,arabic,modern,1.0,7.0
0.576,166.162,0.77,-11.845,0.08,0.364,0.0,0.339,0.138,68,Chosen 1,Polo G,Die A Legend,2019-06-07,arabic,modern,0.0,8.0
0.84,116.991,0.791,-2.887,0.193,0.353,0.0,0.0427,0.0839,59,Trap [Feat. Lil Baby],"SAINt JHN, Lil Baby",Ghetto Lenny's Love Songs,2019-08-22,arabic,modern,1.0,0.0
0.874,114.973,0.862,-2.758,0.447,0.506,0.0285,0.0619,0.114,30,Gbona,"Meeza, Zinoleesky",Gbona,2023-06-02,arabic,modern,0.0,1.0
0.837,205.067,0.547,-5.68,0.0696,0.925,3.05e-05,0.416,0.342,21,Vanessa,"Albertmp3, Jusjay, Zinoleesky",Vanessa,2019-06-28,arabic,modern,0.0,9.0
0.816,108.98,0.82,-6.29,0.0541,0.861,7.81e-05,0.077,0.0216,40,Jaiye Foreign,"Tiwa Savage, Zinoleesky",Jaiye Foreign,2022-08-10,arabic,modern,0.0,5.0
0.876,115.972,0.942,-4.965,0.0266,0.749,0.0127,0.0542,0.0954,34,Like Dat,"Lil Frosh, Zinoleesky",Beyond Infinity,2022-02-01,arabic,modern,0.0,4.0
0.786,115.01,0.856,-6.284,0.119,0.968,1.28e-05,0.056,0.0712,37,Cityboiz,"Feranbanks, Zinoleesky",Cityboiz,2023-02-17,arabic,modern,1.0,1.0
0.83,114.0,0.784,-5.656,0.0713,0.868,0.152,0.0496,0.29,41,o'dun,"Naira Marley, Zinoleesky",God's Timing’s the Best,2022-05-30,arabic,modern,0.0,7.0
0.658,104.972,0.827,-6.364,0.144,0.551,7e-05,0.0603,0.299,51,Romeo Must Die (RMD),"Ruger, Bnxn",Romeo Must Die (RMD),2024-02-29,arabic,modern,0.0,6.0
0.786,113.59,0.685,-6.747,0.474,0.772,0.0,0.198,0.724,44,The Life I Chose,Adekunle Gold,The Life I Chose,2024-02-21,arabic,modern,0.0,7.0
0.711,116.037,0.814,-8.186,0.0941,0.805,3.08e-06,0.109,0.496,54,Only Me,Asake,Only Me,2024-01-12,arabic,modern,1.0,7.0
0.675,113.949,0.734,-7.013,0.0584,0.755,0.0,0.107,0.00552,55,JELO,"Pheelz, Young Jonn",JELO,2023-08-31,arabic,modern,0.0,6.0
0.576,81.964,0.59,-6.53,0.0876,0.694,0.0,0.108,0.465,41,Realize (feat. taves),"Bnxn, taves","Sincerely, Benson",2023-10-04,arabic,modern,0.0,1.0
0.677,86.875,0.459,-4.717,0.0797,0.311,0.00351,0.415,0.208,42,My Life,Bnxn,"Sincerely, Benson",2023-10-04,arabic,modern,0.0,7.0
0.649,94.83,0.68,-6.751,0.159,0.689,0.0,0.266,0.0574,40,Pop Sermon,"Dope Caesar, FAVE, Ajebo Hustlers",Pop Sermon,2023-10-04,arabic,modern,0.0,10.0
0.411,145.99,0.627,-6.09,0.101,0.732,0.0,0.386,0.517,41,Lever,"Vusic, Zinoleesky",Lever,2024-02-29,arabic,modern,0.0,1.0
0.686,109.802,0.492,-6.97,0.137,0.392,0.0,0.14,0.28,49,Big Big Things (feat. Kizz Daniel & Seyi Vibez),"Young Jonn, Kizz Daniel, Seyi Vibez",Big Big Things (feat. Kizz Daniel & Seyi Vibez),2024-02-23,arabic,modern,0.0,5.0
0.649,106.379,0.519,-5.502,0.104,0.541,0.0,0.112,0.486,64,turned your back,Gunna,a Gift & a Curse,2023-06-16,arabic,modern,1.0,6.0
0.825,113.019,0.847,-7.042,0.151,0.726,0.000175,0.106,0.74,55,Do I - Remix,"Phyno, Burna Boy",Do I (Remix),2023-12-19,arabic,modern,0.0,6.0
0.754,175.041,0.529,-3.457,0.198,0.212,0.0,0.325,0.0129,56,Back On,"Quality Control, Lil Baby",Quality Control: Control The Streets Volume 2,2019-08-16,arabic,modern,0.0,10.0
0.503,147.031,0.845,-7.021,0.116,0.416,0.0,0.334,0.027,53,Detox,Lil Baby,Detox,2022-09-02,arabic,modern,1.0,1.0
0.547,90.024,0.765,-9.959,0.118,0.531,0.0,0.339,0.0425,42,Death Ain't Easy,Lil Durk,The Voice,2020-12-24,arabic,modern,1.0,1.0
0.43,99.933,0.841,-6.006,0.101,0.67,0.000712,0.205,0.698,41,Mukulu,Bnxn,"Sincerely, Benson",2023-10-04,arabic,modern,1.0,7.0
0.96,96.707,0.633,-2.045,0.0641,0.842,1.4e-06,0.232,0.508,21,Efejoku,Lil Kesh,Efejoku,2015-07-28,arabic,modern,0.0,4.0
0.551,82.637,0.713,-7.593,0.294,0.237,3.66e-06,0.29,0.107,49,Backdoor,Lil Durk,The Voice (Deluxe),2021-01-29,arabic,modern,0.0,4.0
0.783,160.153,0.58,-4.551,0.0763,0.598,0.0,0.284,0.0267,42,Rebellious,Lil Durk,Love Songs 4 the Streets 2,2019-08-02,arabic,modern,0.0,5.0
0.491,153.131,0.559,-6.406,0.0992,0.114,0.0,0.0346,0.0567,61,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,"Travis Scott, ROSALÍA, Lil Baby",JACKBOYS,2019-12-27,arabic,modern,0.0,2.0
0.767,115.957,0.825,-7.893,0.0914,0.857,4.6e-06,0.0418,0.547,61,Basquiat,Asake,Work Of Art,2023-06-15,arabic,modern,1.0,5.0
0.917,120.065,0.87,-4.819,0.176,0.786,0.00289,0.0604,0.103,34,Metro,"Hotkeed, Yo X",Metro,2023-12-30,arabic,modern,0.0,3.0
0.401,114.068,0.843,-12.868,0.164,0.893,1.01e-05,0.3,0.294,54,New Religion,"Olamide, Asake",Unruly,2023-08-08,arabic,modern,1.0,1.0
0.764,116.121,0.654,-6.005,0.621,0.885,0.0,0.0349,0.157,42,Mamba (With Bella Shmurda & Seyi Vibez),"larrylanes, Bella Shmurda, Seyi Vibez",Mamba (With Bella Shmurda & Seyi Vibez),2024-02-08,arabic,modern,1.0,5.0
0.5,116.058,0.569,-4.482,0.148,0.118,0.0,0.239,0.183,63,Pidgin & English,Bnxn,"Sincerely, Benson",2023-10-04,arabic,modern,0.0,6.0
0.815,114.451,0.639,-6.221,0.0736,0.622,0.0,0.223,0.189,41,My Friend,Bella Shmurda,My Friend,2022-01-27,arabic,modern,1.0,0.0
0.744,104.991,0.806,-5.377,0.104,0.765,0.395,0.0392,0.187,66,Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",Happiness (feat. Asake & Gunna),2023-12-07,arabic,modern,0.0,10.0
0.838,95.013,0.501,-8.959,0.115,0.829,6.3e-06,0.165,0.533,45,Twe Twe,Kizz Daniel,Twe Twe,2023-12-11,arabic,modern,0.0,0.0
0.742,114.012,0.941,-6.68,0.085,0.425,0.00227,0.0756,0.0117,45,Wahala,Naira Marley,Wahala,2023-12-29,arabic,modern,1.0,2.0
0.834,99.981,0.529,-4.578,0.274,0.69,0.0,0.417,0.103,29,Majo,"Dj 4kerty, Bella Shmurda",Majo,2021-03-26,arabic,modern,0.0,11.0
0.747,98.111,0.584,-4.726,0.149,0.798,0.0013,0.258,0.105,60,IDK (feat. Zlatan),"Wizkid, Zlatan",S2,2023-12-21,arabic,modern,0.0,10.0
0.831,111.016,0.841,-5.64,0.0708,0.584,0.00137,0.0409,0.0864,54,Ololufe (feat. Wande Coal),"Wizkid, Wande Coal",S2,2023-12-21,arabic,modern,0.0,9.0
0.788,100.029,0.759,-4.776,0.0644,0.743,3.67e-05,0.095,0.0485,56,Diamonds,Wizkid,S2,2023-12-21,arabic,modern,1.0,1.0
0.568,109.951,0.749,-4.627,0.191,0.569,0.00114,0.169,0.546,49,Energy,Wizkid,S2,2023-12-21,arabic,modern,0.0,11.0
0.814,110.042,0.859,-4.568,0.0959,0.91,0.0113,0.0469,0.0638,57,Bad To Me,Wizkid,"More Love, Less Ego",2022-11-11,arabic,modern,0.0,10.0
0.526,99.989,0.773,-11.858,0.169,0.813,0.00297,0.0809,0.579,55,Many Ways (feat. Wizkid),"Bnxn, Wizkid",Bad Since '97,2022-08-24,arabic,modern,0.0,5.0
0.778,114.843,0.579,-4.949,0.142,0.917,0.0205,0.0887,0.0522,45,Loju (feat. Wizkid),"SPINALL, Wizkid",Loju (feat. Wizkid),2023-06-30,arabic,modern,0.0,11.0
0.381,140.015,0.741,-11.531,0.149,0.625,0.0,0.339,0.64,62,7 DAYS,Ayo Maff,STREET ANTHEM / 7 DAYS,2024-01-26,arabic,modern,1.0,2.0
0.538,115.039,0.833,-10.94,0.18,0.119,0.000282,0.0398,0.472,48,STREET ANTHEM,Ayo Maff,STREET ANTHEM / 7 DAYS,2024-01-26,arabic,modern,0.0,11.0
0.722,117.967,0.878,-6.917,0.141,0.57,0.00311,0.0473,0.366,58,Egwu,"Chike, Mohbad",Egwu,2023-12-15,arabic,modern,1.0,9.0
0.695,128.983,0.727,-10.961,0.0714,0.672,0.957,0.0382,0.407,61,Husk,Men I Trust,Husk,2024-09-10,pop,bedroom,1.0,10.0
0.545,98.232,0.716,-6.949,0.101,0.82,0.00344,0.0329,0.338,64,Sexy to Someone,Clairo,Sexy to Someone,2024-05-23,pop,bedroom,0.0,0.0
0.239,84.845,0.435,-10.863,0.127,0.184,0.0671,0.0263,0.99,38,I Said What I Said,The Softies,The Bed I Made,2024-08-23,pop,bedroom,1.0,7.0
0.453,104.976,0.596,-9.536,0.0546,0.343,2.16e-06,0.026,0.845,50,magic 8 ball,"Cavetown, Frankie Cosmos",magic 8 ball,2024-10-10,pop,bedroom,1.0,9.0
0.513,153.683,0.653,-8.972,0.148,0.844,0.693,0.0724,0.964,65,Are You Looking Up,Mk.gee,Two Star & The Dream Police,2024-02-09,pop,bedroom,1.0,11.0
0.678,117.987,0.688,-9.999,0.669,0.805,0.0133,0.0392,0.174,36,What’s This About (La La La La),Kate Bollinger,What’s This About (La La La La),2024-07-30,pop,bedroom,1.0,9.0
0.762,90.02,0.508,-8.775,0.107,0.516,0.591,0.0585,0.00132,44,time waits,Glitter Party,time waits,2023-04-30,pop,bedroom,1.0,4.0
0.616,94.934,0.674,-3.471,0.331,0.551,2.1e-06,0.0272,0.512,58,Skin,Dijon,Skin,2018-04-19,pop,bedroom,1.0,7.0
0.446,177.711,0.645,-6.057,0.0947,0.576,0.000132,0.033,0.479,45,magic,strongboi,magic,2024-04-12,pop,bedroom,1.0,2.0
0.506,173.923,0.415,-7.291,0.105,0.296,0.000255,0.0282,0.133,27,Tired Boy,Sunday (1994),Tired Boy,2024-02-23,pop,bedroom,1.0,2.0
0.525,113.856,0.702,-5.028,0.119,0.515,0.0667,0.0313,0.376,65,dirty dancer,Orion Sun,dirty dancer,2022-02-08,pop,bedroom,0.0,7.0
0.762,139.974,0.669,-12.308,0.151,0.876,0.842,0.0364,0.0663,67,apart of me,Takayoshi,apart of me,2023-01-06,pop,bedroom,0.0,5.0
0.531,88.009,0.747,-5.99,0.192,0.785,1.8e-06,0.0477,0.266,64,The Dress,Dijon,Absolutely,2021-11-05,pop,bedroom,1.0,8.0
0.353,124.991,0.81,-9.536,0.082,0.731,0.000104,0.0437,0.0473,63,Morning Sex,Ralph Castelli,Morning Sex,2019-06-07,pop,bedroom,1.0,6.0
0.551,135.808,0.562,-8.879,0.164,0.386,0.113,0.0318,0.705,64,bad,wave to earth,0.1 flaws and all.,2023-04-20,pop,bedroom,1.0,2.0
0.394,129.931,0.759,-7.399,0.124,0.501,0.00168,0.0636,0.843,62,Room For You,"grentperez, Lyn Lapid",Room For You,2024-07-26,pop,bedroom,0.0,6.0
0.413,109.988,0.879,-9.161,0.318,0.869,0.221,0.0575,0.816,60,Care For You,The Marías,Care For You,2020-10-16,pop,bedroom,0.0,1.0
0.528,107.949,0.693,-8.468,0.114,0.597,0.846,0.0259,0.699,60,Radio,Freak Slug,Radio,2020-09-15,pop,bedroom,1.0,1.0
0.669,96.982,0.573,-11.436,0.321,0.159,0.806,0.0332,0.521,60,Golden Light,STRFKR,Miracle Mile,2013-02-19,pop,bedroom,0.0,8.0
0.262,135.497,0.733,-13.766,0.105,0.444,4.79e-06,0.028,0.224,59,Heaven,Clairo,Heaven,2018-09-07,pop,bedroom,1.0,0.0
0.71,99.995,0.721,-7.946,0.354,0.684,0.045,0.036,0.343,56,Call Me Up,daydreamers,Call Me Up,2024-04-04,pop,bedroom,1.0,9.0
0.62,106.986,0.534,-6.775,0.296,0.547,0.000736,0.0504,0.0124,56,Cool with You,Her's,Songs of Her's,2017-05-12,pop,bedroom,1.0,0.0
